Purr PalsLove Cat LiifeJP,Crave Entertainment,"Crave Entertainment, THQ","March 27, 2007 (NA)",,,,
Pururun! Shizuku-Chan Aha-* DS Drill Kokugo,Marvelous Entertainment,Marvelous Entertainment,"July 31, 2008 (JP)",,,,
Pururun! Shizuku-Chan Aha-* DS Drill Sansuu,Marvelous Entertainment,Marvelous Entertainment,"July 31, 2008 (JP)",,,,
Pururun! Shizuku-Chan Meiro no Mori no Doubutu Tachi,Marvelous Entertainment,Marvelous Entertainment,"July 12, 2007 (JP)",,,,
Puyo Pop Fever,Sonic Team,"Sega, Atlus, Ignition Entertainment","December 24, 2004 (JP)",,,,
Puyo Puyo 7,"Sonic Team, h.a.n.d.",Sega,"July 30, 2009 (JP)",,,,
Puyo Puyo! 15th Anniversary,Sonic Team,Sega,"December 14, 2006 (JP)",,,,
Puyo Puyo!! 20th Anniversary,Sonic Team,Sega,"July 14, 2011 (JP)",,,,
Puyo Puyo Fever 2,Sonic Team,Sega,"December 24, 2005 (JP)",,,,
Puzzle - Geo,Kritzelkratz,Tivola,"March 3, 2009 (EU)",,,,
Puzzle Bobble DS,Taito Corporation,Taito Corporation,"August 25, 2005 (JP)",,,,
Puzzle Chronicles,Konami,Konami,"January 28, 2010 (NA)",,,,
Puzzle City,TechFront,Destineer,"June 9, 2008 (NA)",,,,
Puzzle de Harvest Moon,Platinum Egg,Natsume,"November 6, 2007 (NA)",,,,
Puzzle Expedition,MumboJumbo,MumboJumbo,"November 9, 2010 (NA)",,,,
Puzzle Kingdoms,Infinitive Interactive,Zoo Digital Publishing,"May 5, 2009 (NA)",,,,
Puzzle Mate: Crossword Mate,Compile Heart,Compile Heart,"April 17, 2008 (JP)",,,,
Puzzle Mate: Nanpure Mate,Compile Heart,Compile Heart,"April 17, 2008 (JP)",,,,
Puzzle Mate: Oekaki Mate,Compile Heart,Compile Heart,"April 17, 2008 (JP)",,,,
Puzzle Pferdefreunde,Tivola,Tivola,"May 17, 2010 (EU)",,,,
Puzzle Quest 2,1st Playable Productions,D3 Publisher,"June 16, 2010 (PAL)",,,,
Puzzle Quest: Challenge of the Warlords,1st Playable Productions,D3 Publisher,"March 16, 2007 (PAL)",,,,
Puzzle Quest: Galactrix,Infinitive Interactive,D3 Publisher,"February 24, 2009 (NA)",,,,
Puzzle Series Vol. 1: Jigsaw Puzzle,Hudson Soft,Hudson Soft,"March 23, 2006 (JP)",,,,
Puzzle Series Vol. 2: Crossword,Hudson Soft,Hudson Soft,"March 23, 2006 (JP)",,,,
Puzzle Series Vol. 3: SudokuSudoku GridmasterNA,Hudson Soft,Hudson Soft,"March 23, 2006 (JP)",,,,
Puzzle Series Vol. 4: Kakuro,Hudson Soft,Hudson Soft,"August 10, 2006 (JP)",,,,
Puzzle Series Vol. 5: Slither Link,Hudson Soft,Hudson Soft,"November 16, 2006 (JP)",,,,
Puzzle Series Vol. 6: Illust Logic,Hudson Soft,Hudson Soft,"November 16, 2006 (JP)",,,,
Puzzle Series Vol. 7: Crossword 2,Hudson Soft,Hudson Soft,"November 16, 2006 (JP)",,,,
Puzzle Series Vol. 8: Nankuro,Hudson Soft,Hudson Soft,"December 14, 2006 (JP)",,,,
Puzzle Series Vol. 9: Sudoku 2 Deluxe,Hudson Soft,Hudson Soft,"December 21, 2006 (JP)",,,,
Puzzle Series Vol. 10: Hitori ni Shitekure,Hudson Soft,Hudson Soft,"March 8, 2007 (JP)",,,,
Puzzle Series Vol. 11: Nurikabe,Hudson Soft,Hudson Soft,"March 8, 2007 (JP)",,,,
Puzzle Series Vol. 12: Akari,Hudson Soft,Hudson Soft,"March 8, 2007 (JP)",,,,
Puzzle Series Vol. 13: Kanji Puzzle,Hudson Soft,Hudson Soft,"March 29, 2007 (JP)",,,,
Puzzle Series: Jigsaw Puzzle Koinu Mekuri Hen,Hudson Soft,Hudson Soft,"August 3, 2006 (JP)",,,,
Puzzle Series: Jigsaw Puzzle Koneko Mekuri Hen,Hudson Soft,Hudson Soft,"August 3, 2006 (JP)",,,,
Puzzle Series: Jigsaw Puzzle Oden-Kun,Hudson Soft,Hudson Soft,"October 26, 2006 (JP)",,,,
Puzzle Series: Jigsaw Puzzle Oden-Kun 2,Hudson Soft,Hudson Soft,"March 29, 2007 (JP)",,,,
Puzzle Time,Zoo Games,Zoo Games,"June 23, 2010 (NA)",,,,
Puzzle: Sightseeing,Kritzelkratz 3000,Tivola,"June 15, 2009 (EU)",,,,
Puzzle: Tierbabys,Kritzelkratz 3000,Tivola,"April 27, 2009 (EU)",,,,
Puzzle: Underwater,Kritzelkratz 3000,Tivola,"June 15, 2009 (EU)",,,,
Puzzler Brain Games,Ideas Pad,Koch Media,"April 19, 2013 (PAL)",,,,
Puzzler Collection,Route 1 Games,"Ubisoft, Zoo Digital Publishing","August 1, 2008 (PAL)",,,,
Puzzler World,Ideas Pad,Ubisoft,"September 30, 2009 (PAL)",,,,
Puzzler World 2Puzzler World 2011NA,Ideas Pad,Ubisoft,"October 15, 2009 (PAL)",,,,
Puzzler World 2012,Ideas Pad,Ubisoft,"December 16, 2011 (PAL)",,,,
Puzzler World 2013,Ideas Pad,Koch Media,"November 30, 2012 (PAL)",,,,
